"","gene","pval.methgroup"
"1220","Pocillopora_acuta_HIv2___RNAseq.g4634.t1",0.555789822713819
"1221","Pocillopora_acuta_HIv2___RNAseq.g4635.t1",3.57797729547951e-10
"1222","Pocillopora_acuta_HIv2___RNAseq.g4636.t1",0.298329944828023
"1223","Pocillopora_acuta_HIv2___TS.g7762.t1",8.33640937375547e-102
"1224","Pocillopora_acuta_HIv2___RNAseq.g4669.t1",5.75605528114377e-128
"1225","Pocillopora_acuta_HIv2___RNAseq.g4679.t1",0.240862067156366
"1226","Pocillopora_acuta_HIv2___RNAseq.g4680.t1",0.0385440968732668
"1227","Pocillopora_acuta_HIv2___RNAseq.g4681.t1",0.0174041570735565
"1228","Pocillopora_acuta_HIv2___RNAseq.g4682.t1",0.03192146842298
"1229","Pocillopora_acuta_HIv2___RNAseq.g4683.t1",3.89460157585096e-18
"1230","Pocillopora_acuta_HIv2___TS.g7777.t2",0.0448495924052608
"1231","Pocillopora_acuta_HIv2___RNAseq.g4687.t1",0.0879872522922274
"1232","Pocillopora_acuta_HIv2___RNAseq.g4702.t1",0.00261693864458321
"1233","Pocillopora_acuta_HIv2___RNAseq.g4704.t1b",0.0966285540900461
"1234","Pocillopora_acuta_HIv2___RNAseq.g4704.t1a",0.0238107392014511
"1235","Pocillopora_acuta_HIv2___RNAseq.g4707.t1",0.0358402374257437
"1236","Pocillopora_acuta_HIv2___TS.g7801.t2",0.645819058197566
"1237","Pocillopora_acuta_HIv2___RNAseq.g4711.t1",0.164325959337408
"1238","Pocillopora_acuta_HIv2___RNAseq.g4714.t1",0.00346682378813305
"1239","Pocillopora_acuta_HIv2___RNAseq.g4717.t1",4.70688867589453e-06
"1240","Pocillopora_acuta_HIv2___RNAseq.g4720.t2",7.43144180271852e-06
"1241","Pocillopora_acuta_HIv2___RNAseq.g4725.t1",0.00327944051290819
"1242","Pocillopora_acuta_HIv2___RNAseq.g4729.t1",6.77751303422256e-99
"1243","Pocillopora_acuta_HIv2___TS.g7828.t1",0.0180604185671149
"1244","Pocillopora_acuta_HIv2___RNAseq.g4735.t1",1.00681865816285e-12
"1245","Pocillopora_acuta_HIv2___RNAseq.g4737.t1",0.00849433813483121
"1246","Pocillopora_acuta_HIv2___TS.g7833.t1",0.111769139607718
"1247","Pocillopora_acuta_HIv2___RNAseq.g4747.t1",0.000587985865141357
"1248","Pocillopora_acuta_HIv2___TS.g7842.t1",0.261020940211401
"1249","Pocillopora_acuta_HIv2___TS.g7843.t1",0.0782241131190088
"1250","Pocillopora_acuta_HIv2___TS.g7846.t2b",0.476607646978046
"1251","Pocillopora_acuta_HIv2___RNAseq.g4754.t2",0.163216170571664
"1252","Pocillopora_acuta_HIv2___TS.g7849.t1",0.776718625710184
"1253","Pocillopora_acuta_HIv2___RNAseq.g4757.t1",0.0997126437556287
"1254","Pocillopora_acuta_HIv2___RNAseq.g4758.t1",0.433313947925214
"1255","Pocillopora_acuta_HIv2___TS.g7855.t1",4.12218594970292e-11
"1256","Pocillopora_acuta_HIv2___RNAseq.g4762.t1",0.641274986588976
"1257","Pocillopora_acuta_HIv2___RNAseq.g4764.t1",0.21341593699155
"1258","Pocillopora_acuta_HIv2___RNAseq.g4765.t1",0.00454082765964763
"1259","Pocillopora_acuta_HIv2___RNAseq.g4766.t1",0.689247786508436
"1260","Pocillopora_acuta_HIv2___RNAseq.g4770.t1",8.89814851897956e-05
"1261","Pocillopora_acuta_HIv2___TS.g7869.t1",0.899941002216311
"1262","Pocillopora_acuta_HIv2___TS.g7870.t1",0.0093933311803148
"1263","Pocillopora_acuta_HIv2___RNAseq.g4776.t1",0.924262882192549
"1264","Pocillopora_acuta_HIv2___RNAseq.g4777.t1",0.318346182915428
"1265","Pocillopora_acuta_HIv2___RNAseq.g4782.t1",0.0048591135834868
"1266","Pocillopora_acuta_HIv2___RNAseq.g4783.t1",0.8625544344211
"1267","Pocillopora_acuta_HIv2___RNAseq.g4785.t1",0.240612177075506
"1268","Pocillopora_acuta_HIv2___RNAseq.g4786.t1",3.399187651466e-11
"1269","Pocillopora_acuta_HIv2___RNAseq.g4792.t1",4.85977932000346e-08
"1270","Pocillopora_acuta_HIv2___RNAseq.g4795.t1",0.496536278596238
"1271","Pocillopora_acuta_HIv2___RNAseq.g4796.t1",1.22548543980491e-19
"1272","Pocillopora_acuta_HIv2___RNAseq.g4812.t1a",4.98693519248462e-43
"1273","Pocillopora_acuta_HIv2___TS.g7920.t1",0
"1274","Pocillopora_acuta_HIv2___TS.g7921.t1",5.50515959935569e-124
"1275","Pocillopora_acuta_HIv2___RNAseq.g4829.t1",0
"1276","Pocillopora_acuta_HIv2___RNAseq.g4836.t1",0.0269923967879999
"1277","Pocillopora_acuta_HIv2___RNAseq.g4838.t1b",0.271429905679536
"1278","Pocillopora_acuta_HIv2___RNAseq.g4841.t1",0.170690215208704
"1279","Pocillopora_acuta_HIv2___RNAseq.g4842.t1",0.0033588897800772
"1280","Pocillopora_acuta_HIv2___TS.g7939.t2b",0.00186204579350141
"1281","Pocillopora_acuta_HIv2___TS.g7939.t2a",0.404620599194623
"1282","Pocillopora_acuta_HIv2___RNAseq.g4853.t1",0.0525042767702727
"1283","Pocillopora_acuta_HIv2___TS.g7950.t1",4.31239611170047e-39
"1284","Pocillopora_acuta_HIv2___RNAseq.g4860.t2",0.144374801138178
"1285","Pocillopora_acuta_HIv2___RNAseq.g4863.t1",0.05556732605285
"1286","Pocillopora_acuta_HIv2___RNAseq.g4864.t1",8.83528169128517e-08
"1287","Pocillopora_acuta_HIv2___RNAseq.3686_t",0.982174418660554
"1288","Pocillopora_acuta_HIv2___RNAseq.g4866.t1",0.404197769807089
"1289","Pocillopora_acuta_HIv2___RNAseq.g4868.t1",0.537019475999716
"1290","Pocillopora_acuta_HIv2___TS.g7963.t1",0.00688789391531057
"1291","Pocillopora_acuta_HIv2___RNAseq.g4871.t1",0.000709842701042156
"1292","Pocillopora_acuta_HIv2___RNAseq.g4872.t1",0.255940578116185
"1293","Pocillopora_acuta_HIv2___RNAseq.g4874.t1",0.202529974695506
"1294","Pocillopora_acuta_HIv2___RNAseq.g4875.t1",0.357671871546357
"1295","Pocillopora_acuta_HIv2___RNAseq.g4876.t1",0.00105060490412121
"1296","Pocillopora_acuta_HIv2___RNAseq.3699_t",4.226774435894e-05
"1297","Pocillopora_acuta_HIv2___TS.g7975.t1",0.221092962825814
"1298","Pocillopora_acuta_HIv2___RNAseq.g4886.t1",0.00330485488741152
"1299","Pocillopora_acuta_HIv2___RNAseq.g4889.t1",9.69140473181623e-23
"1300","Pocillopora_acuta_HIv2___RNAseq.g4890.t1",0.354545858951369
"1301","Pocillopora_acuta_HIv2___RNAseq.g4891.t1",0.372339166887179
"1302","Pocillopora_acuta_HIv2___RNAseq.g4893.t1",0.0229870272955948
"1303","Pocillopora_acuta_HIv2___RNAseq.3715_t",0.00763228544082022
"1304","Pocillopora_acuta_HIv2___TS.g7987.t3",0.000282447795662415
"1305","Pocillopora_acuta_HIv2___RNAseq.g4898.t2",0.283807738395907
"1306","Pocillopora_acuta_HIv2___RNAseq.g4900.t1",0.399641938847072
"1307","Pocillopora_acuta_HIv2___TS.g7997.t1",0.000156559708381703
"1308","Pocillopora_acuta_HIv2___RNAseq.g4907.t1",0.997847613294201
"1309","Pocillopora_acuta_HIv2___RNAseq.g4908.t1",0.377946405923425
"1310","Pocillopora_acuta_HIv2___TS.g8000.t1",0.331266622660612
"1311","Pocillopora_acuta_HIv2___RNAseq.g4911.t1",0.783191190280979
"1312","Pocillopora_acuta_HIv2___RNAseq.g4912.t1",1.51089397028701e-91
"1313","Pocillopora_acuta_HIv2___TS.g8003.t2",0.0976510866951022
"1314","Pocillopora_acuta_HIv2___RNAseq.g4919.t1",0.405777034443458
"1315","Pocillopora_acuta_HIv2___RNAseq.g4927.t1",4.33344209636361e-08
"1316","Pocillopora_acuta_HIv2___RNAseq.g4929.t1",0.078141991547374
"1317","Pocillopora_acuta_HIv2___RNAseq.g4931.t1",2.46870435758149e-07
"1318","Pocillopora_acuta_HIv2___TS.g8024.t1",1.55436728926007e-24
"1319","Pocillopora_acuta_HIv2___RNAseq.g4938.t1",0.390701365466469
"1320","Pocillopora_acuta_HIv2___RNAseq.g4945.t1",4.43060896336853e-05
"1321","Pocillopora_acuta_HIv2___RNAseq.g4953.t2",0.0121065650757672
"1322","Pocillopora_acuta_HIv2___RNAseq.g4954.t1",0.305992030219205
"1323","Pocillopora_acuta_HIv2___RNAseq.g4955.t2",0.146824502461782
"1324","Pocillopora_acuta_HIv2___RNAseq.g4964.t1",1.7611628438397e-264
"1325","Pocillopora_acuta_HIv2___TS.g8057.t1",0.123856900986509
"1326","Pocillopora_acuta_HIv2___TS.g8058.t1",0.149077982733215
"1327","Pocillopora_acuta_HIv2___RNAseq.g4967.t1",0.204661566034731
"1328","Pocillopora_acuta_HIv2___RNAseq.g4970.t1",0.0569864421894776
"1329","Pocillopora_acuta_HIv2___RNAseq.g4971.t1",0.439882519682543
"1330","Pocillopora_acuta_HIv2___RNAseq.g4973.t1",0.62196901248685
"1331","Pocillopora_acuta_HIv2___RNAseq.g4974.t1",0.0988619794845815
"1332","Pocillopora_acuta_HIv2___RNAseq.g4977.t1",0.168348779795922
"1333","Pocillopora_acuta_HIv2___RNAseq.g4983.t1",0.187132802776465
"1334","Pocillopora_acuta_HIv2___RNAseq.g4985.t2",3.79139508607381e-08
"1335","Pocillopora_acuta_HIv2___RNAseq.g4986.t1",0.401150574063273
"1336","Pocillopora_acuta_HIv2___RNAseq.g4987.t1",1.35118279033529e-05
"1337","Pocillopora_acuta_HIv2___RNAseq.g4992.t1",0.282132434053011
"1338","Pocillopora_acuta_HIv2___RNAseq.g4995.t1",0.570546800526532
"1339","Pocillopora_acuta_HIv2___RNAseq.g5003.t1",0.41217928631758
"1340","Pocillopora_acuta_HIv2___RNAseq.g5014.t1",0.272530024707667
"1341","Pocillopora_acuta_HIv2___RNAseq.g5016.t1",0.115568754295061
"1342","Pocillopora_acuta_HIv2___RNAseq.g5019.t1",0.744692883160027
"1343","Pocillopora_acuta_HIv2___RNAseq.3834_t",0.325366885753318
"1344","Pocillopora_acuta_HIv2___TS.g8112.t1",0.0177491725321298
"1345","Pocillopora_acuta_HIv2___RNAseq.g5025.t2",0.0192700927696873
"1346","Pocillopora_acuta_HIv2___RNAseq.g5026.t1",0.834261325030901
"1347","Pocillopora_acuta_HIv2___RNAseq.g5029.t1",0.517079791914574
"1348","Pocillopora_acuta_HIv2___RNAseq.g5034.t1",1.68207252866518e-30
"1349","Pocillopora_acuta_HIv2___RNAseq.g5036.t1",0.00627421669543436
"1350","Pocillopora_acuta_HIv2___TS.g8131.t1",0.232061145995161
"1351","Pocillopora_acuta_HIv2___RNAseq.g5038.t1",0.0346393750442328
"1352","Pocillopora_acuta_HIv2___RNAseq.g5039.t1",0.119020041210883
"1353","Pocillopora_acuta_HIv2___RNAseq.g5041.t1",0.142671035834624
"1354","Pocillopora_acuta_HIv2___RNAseq.g5042.t1",0.085432673298288
"1355","Pocillopora_acuta_HIv2___RNAseq.g5044.t1",0.0483720969955012
"1356","Pocillopora_acuta_HIv2___TS.g8139.t1",0.0933027999334529
"1357","Pocillopora_acuta_HIv2___TS.g8141.t1",0.667203529671248
"1358","Pocillopora_acuta_HIv2___RNAseq.g5050.t1",0.178704703616864
"1359","Pocillopora_acuta_HIv2___TS.g8147.t1",0.944613792113184
"1360","Pocillopora_acuta_HIv2___RNAseq.g5055.t1",0.469761068613893
"1361","Pocillopora_acuta_HIv2___RNAseq.g5056.t1",0.000284859310769086
"1362","Pocillopora_acuta_HIv2___TS.g8152.t1",0.52203528366987
"1363","Pocillopora_acuta_HIv2___TS.g8157.t1",7.89662790083666e-07
"1364","Pocillopora_acuta_HIv2___RNAseq.g5064.t1",0.0146244739190399
"1365","Pocillopora_acuta_HIv2___RNAseq.g5067.t1",5.53001690879283e-203
"1366","Pocillopora_acuta_HIv2___RNAseq.g5075.t1",0.722771420257115
"1367","Pocillopora_acuta_HIv2___RNAseq.g5077.t1",1.84762695575052e-05
"1368","Pocillopora_acuta_HIv2___RNAseq.g5078.t1",0.496870055500365
"1369","Pocillopora_acuta_HIv2___RNAseq.g5079.t1",0.244227026270708
"1370","Pocillopora_acuta_HIv2___RNAseq.g5081.t1",6.4755102607006e-07
"1371","Pocillopora_acuta_HIv2___RNAseq.g5083.t1",1.37798702587588e-05
"1372","Pocillopora_acuta_HIv2___RNAseq.g5086.t1",0.177550402017602
"1373","Pocillopora_acuta_HIv2___TS.g8181.t1",0.0976667853204156
"1374","Pocillopora_acuta_HIv2___RNAseq.g5107.t1a",0.218454592431208
"1375","Pocillopora_acuta_HIv2___RNAseq.g5108.t1b",0.365481472958261
"1376","Pocillopora_acuta_HIv2___RNAseq.g5116.t1",0.00312818873683202
"1377","Pocillopora_acuta_HIv2___RNAseq.g5117.t2",6.2231928943065e-21
"1378","Pocillopora_acuta_HIv2___RNAseq.g5118.t1",0.00102942633864297
"1379","Pocillopora_acuta_HIv2___TS.g8218.t1b",0.0518019895787273
"1380","Pocillopora_acuta_HIv2___TS.g8220.t1",0.0891102447678301
"1381","Pocillopora_acuta_HIv2___TS.g8221.t3",0.0871132440100981
"1382","Pocillopora_acuta_HIv2___TS.g8222.t2",1.18095174828613e-10
"1383","Pocillopora_acuta_HIv2___RNAseq.g5125.t1",6.09923685744259e-09
"1384","Pocillopora_acuta_HIv2___RNAseq.g5126.t1",0.375249611092769
"1385","Pocillopora_acuta_HIv2___RNAseq.g5132.t1",0.174879743830616
"1386","Pocillopora_acuta_HIv2___RNAseq.g5134.t1",2.20950899905367e-07
"1387","Pocillopora_acuta_HIv2___TS.g8236.t1",0.649578508635237
"1388","Pocillopora_acuta_HIv2___RNAseq.g5138.t1",0.285654368094262
"1389","Pocillopora_acuta_HIv2___TS.g8240.t3",9.43102838802481e-64
"1390","Pocillopora_acuta_HIv2___RNAseq.g5141.t1",0.236111409878218
"1391","Pocillopora_acuta_HIv2___RNAseq.g5142.t1",1.19859374715619e-08
"1392","Pocillopora_acuta_HIv2___TS.g8246.t2",0.810200873493068
"1393","Pocillopora_acuta_HIv2___RNAseq.g5147.t1",0.488993426541837
"1394","Pocillopora_acuta_HIv2___RNAseq.3973_t",0.884464707400755
"1395","Pocillopora_acuta_HIv2___RNAseq.g5156.t1b",0.973917212286743
"1396","Pocillopora_acuta_HIv2___TS.g8258.t1",0.0351802980982599
"1397","Pocillopora_acuta_HIv2___TS.g8259.t1b",0.243985493186116
"1398","Pocillopora_acuta_HIv2___TS.g8259.t1a",0.467935051661856
"1399","Pocillopora_acuta_HIv2___RNAseq.g5160.t1",0.977713397653322
"1400","Pocillopora_acuta_HIv2___RNAseq.g5161.t1",0.769259215178663
"1401","Pocillopora_acuta_HIv2___RNAseq.3980_t",0.324861639755485
"1402","Pocillopora_acuta_HIv2___RNAseq.g5163.t1",0.0958046606929411
"1403","Pocillopora_acuta_HIv2___TS.g8264.t1",0.0253840912517993
"1404","Pocillopora_acuta_HIv2___RNAseq.g5166.t1",0.231255004734624
"1405","Pocillopora_acuta_HIv2___RNAseq.g5172.t1",0.254544966337165
"1406","Pocillopora_acuta_HIv2___TS.g8278.t1",0.00388401454031612
"1407","Pocillopora_acuta_HIv2___RNAseq.g5179.t1",5.20355347215739e-05
"1408","Pocillopora_acuta_HIv2___RNAseq.g5181.t1",0.529662006116135
"1409","Pocillopora_acuta_HIv2___RNAseq.g5182.t1",0.613424589293345
"1410","Pocillopora_acuta_HIv2___TS.g8286.t1",0.00817663622310634
"1411","Pocillopora_acuta_HIv2___RNAseq.g5187.t1",0.0934519196134109
"1412","Pocillopora_acuta_HIv2___RNAseq.g5189.t1",0.143729050644278
"1413","Pocillopora_acuta_HIv2___RNAseq.g5196.t1",0.0626338248010824
"1414","Pocillopora_acuta_HIv2___RNAseq.g5198.t1",0.938226791076659
"1415","Pocillopora_acuta_HIv2___RNAseq.g5201.t1",0.177919543522756
"1416","Pocillopora_acuta_HIv2___RNAseq.g5215.t1",7.06994512829248e-48
"1417","Pocillopora_acuta_HIv2___TS.g8323.t1a",0.0609319992488196
"1418","Pocillopora_acuta_HIv2___TS.g8323.t1b",0.00659370843911606
"1419","Pocillopora_acuta_HIv2___RNAseq.g5223.t1",0.0514773327191287
"1420","Pocillopora_acuta_HIv2___RNAseq.g5225.t1",4.01634682938596e-81
"1421","Pocillopora_acuta_HIv2___RNAseq.g5227.t1",1.33889131241416e-129
"1422","Pocillopora_acuta_HIv2___RNAseq.g5228.t1",2.6747348319929e-05
"1423","Pocillopora_acuta_HIv2___RNAseq.g5234.t1",0.0503307774942583
"1424","Pocillopora_acuta_HIv2___RNAseq.g5235.t1",0.960119210772589
"1425","Pocillopora_acuta_HIv2___RNAseq.g5236.t1",0.403135934655793
"1426","Pocillopora_acuta_HIv2___TS.g8338.t1b",0.575383080756502
"1427","Pocillopora_acuta_HIv2___RNAseq.g5241.t1",0.468375432379378
"1428","Pocillopora_acuta_HIv2___TS.g8344.t1",8.02919924853445e-49
"1429","Pocillopora_acuta_HIv2___RNAseq.g5249.t1",0.508947203391289
"1430","Pocillopora_acuta_HIv2___RNAseq.g5250.t1",0.0140254659953786
"1431","Pocillopora_acuta_HIv2___RNAseq.g5254.t1",0.0181431926798599
"1432","Pocillopora_acuta_HIv2___RNAseq.g5255.t1",0.806404994315008
"1433","Pocillopora_acuta_HIv2___TS.g8359.t1",0.494275914102937
"1434","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",0.00185095628221688
"1435","Pocillopora_acuta_HIv2___RNAseq.g5262.t1",0.0145736502051134
"1436","Pocillopora_acuta_HIv2___TS.g8367.t1",0.1885127133039
"1437","Pocillopora_acuta_HIv2___TS.g8369.t1",0.0142755334910026
"1438","Pocillopora_acuta_HIv2___TS.g8370.t1",0.218475725511585
"1439","Pocillopora_acuta_HIv2___RNAseq.g5283.t1",0.00695032073944028
"1440","Pocillopora_acuta_HIv2___RNAseq.g5284.t1",3.22673659639263e-64
"1441","Pocillopora_acuta_HIv2___RNAseq.g5285.t1",0.158261389403155
"1442","Pocillopora_acuta_HIv2___TS.g8387.t1",0.0454969539134101
"1443","Pocillopora_acuta_HIv2___RNAseq.g5291.t1b",0.231377900974535
"1444","Pocillopora_acuta_HIv2___RNAseq.g5291.t1a",0.0468584847372337
"1445","Pocillopora_acuta_HIv2___RNAseq.g5293.t1",0.916888959717942
"1446","Pocillopora_acuta_HIv2___RNAseq.g5294.t1",0.333523422707607
"1447","Pocillopora_acuta_HIv2___RNAseq.g5297.t1",0.0400028573602756
"1448","Pocillopora_acuta_HIv2___RNAseq.g5299.t1",0.192536615588223
"1449","Pocillopora_acuta_HIv2___RNAseq.g5300.t1",0.527436343229351
"1450","Pocillopora_acuta_HIv2___TS.g8403.t1",0.932787228091436
"1451","Pocillopora_acuta_HIv2___RNAseq.g5306.t1",0.114453844372073
"1452","Pocillopora_acuta_HIv2___RNAseq.g5308.t1",0.0186204440509071
"1453","Pocillopora_acuta_HIv2___RNAseq.g5309.t1",0.318696134205781
"1454","Pocillopora_acuta_HIv2___RNAseq.g5310.t1",0.123071110574346
"1455","Pocillopora_acuta_HIv2___TS.g8413.t1",0.136163738645992
"1456","Pocillopora_acuta_HIv2___TS.g8414.t1",0.621669787665633
"1457","Pocillopora_acuta_HIv2___RNAseq.g5314.t1",3.23234137543825e-06
"1458","Pocillopora_acuta_HIv2___RNAseq.g5316.t1",4.71588825975357e-10
"1459","Pocillopora_acuta_HIv2___TS.g8422.t2",0.000730173675345841
"1460","Pocillopora_acuta_HIv2___TS.g8426.t1",6.02774718560669e-20
"1461","Pocillopora_acuta_HIv2___RNAseq.g5333.t1",9.57279086147222e-05
"1462","Pocillopora_acuta_HIv2___RNAseq.g5337.t1",0.317723808919776
"1463","Pocillopora_acuta_HIv2___RNAseq.g5341.t1",0.503249714036889
"1464","Pocillopora_acuta_HIv2___RNAseq.g5342.t1",0.0787145943565169
"1465","Pocillopora_acuta_HIv2___RNAseq.g5343.t1",4.37296791453152e-27
"1466","Pocillopora_acuta_HIv2___RNAseq.g5345.t1",0.928142336163567
"1467","Pocillopora_acuta_HIv2___RNAseq.g5348.t1a",0.000461542273659324
"1468","Pocillopora_acuta_HIv2___RNAseq.g5348.t1b",0.311916063832115
"1469","Pocillopora_acuta_HIv2___RNAseq.g5352.t1",2.12510112150922e-05
"1470","Pocillopora_acuta_HIv2___RNAseq.g5357.t1",0.617835858990898
"1471","Pocillopora_acuta_HIv2___TS.g8470.t1",0.0663514772371287
"1472","Pocillopora_acuta_HIv2___TS.g8471.t1",0.92079128139355
"1473","Pocillopora_acuta_HIv2___RNAseq.g5369.t1",2.23576372964232e-21
"1474","Pocillopora_acuta_HIv2___TS.g8474.t1",0.647608132943531
"1475","Pocillopora_acuta_HIv2___RNAseq.g5373.t1a",0.056144817950039
"1476","Pocillopora_acuta_HIv2___RNAseq.g5373.t1b",2.68474214299365e-05
"1477","Pocillopora_acuta_HIv2___RNAseq.g5374.t1",0.255876706319022
"1478","Pocillopora_acuta_HIv2___RNAseq.g5375.t1",0.0077358829732759
"1479","Pocillopora_acuta_HIv2___RNAseq.g5376.t1",1.28719703888676e-22
"1480","Pocillopora_acuta_HIv2___RNAseq.g5377.t1",0.840147699596661
"1481","Pocillopora_acuta_HIv2___TS.g8484.t1",7.19761638525142e-08
"1482","Pocillopora_acuta_HIv2___RNAseq.g5379.t1",0.176464610217513
"1483","Pocillopora_acuta_HIv2___RNAseq.g5380.t1",0.856173645728684
"1484","Pocillopora_acuta_HIv2___TS.g8488.t1",0.122902950167865
"1485","Pocillopora_acuta_HIv2___RNAseq.g5383.t1",0.000133082958666108
"1486","Pocillopora_acuta_HIv2___TS.g8493.t1",0.43529517280043
"1487","Pocillopora_acuta_HIv2___RNAseq.g5391.t1",0.00792964943638087
"1488","Pocillopora_acuta_HIv2___RNAseq.g5395.t1",0.0597111077958562
"1489","Pocillopora_acuta_HIv2___TS.g8504.t1",0.0386978436733144
"1490","Pocillopora_acuta_HIv2___RNAseq.g5401.t1",0.0191822936269799
"1491","Pocillopora_acuta_HIv2___RNAseq.g5413.t1",2.97126994858535e-277
"1492","Pocillopora_acuta_HIv2___TS.g8524.t1",2.843741158519e-252
"1493","Pocillopora_acuta_HIv2___RNAseq.g5419.t1",1.78564296966228e-277
"1494","Pocillopora_acuta_HIv2___RNAseq.g5421.t1",7.83935918617471e-179
"1495","Pocillopora_acuta_HIv2___RNAseq.g5423.t1b",7.4610469800906e-239
"1496","Pocillopora_acuta_HIv2___RNAseq.g5440.t1",0
"1497","Pocillopora_acuta_HIv2___TS.g8564.t1",7.99138152474203e-05
"1498","Pocillopora_acuta_HIv2___TS.g8565.t1",1.03761693403163e-11
"1499","Pocillopora_acuta_HIv2___RNAseq.g5457.t1",0.153566098099737
"1500","Pocillopora_acuta_HIv2___RNAseq.g5458.t1",0.275203022790331
"1501","Pocillopora_acuta_HIv2___RNAseq.g5459.t1",0.219444014685221
"1502","Pocillopora_acuta_HIv2___RNAseq.g5460.t1",0.403478564210798
"1503","Pocillopora_acuta_HIv2___TS.g8571.t1",0.491954535643686
"1504","Pocillopora_acuta_HIv2___TS.g8572.t1",0.571785471172296
"1505","Pocillopora_acuta_HIv2___RNAseq.g5462.t1",4.83168287101941e-10
"1506","Pocillopora_acuta_HIv2___RNAseq.g5464.t1",0.00187901940052562
"1507","Pocillopora_acuta_HIv2___RNAseq.g5465.t1",0.216902508160995
"1508","Pocillopora_acuta_HIv2___TS.g8578.t1",0.65276304170487
"1509","Pocillopora_acuta_HIv2___RNAseq.g5466.t1",0.701172296696304
"1510","Pocillopora_acuta_HIv2___RNAseq.g5467.t1",0.0166636028083956
"1511","Pocillopora_acuta_HIv2___RNAseq.g5468.t1",0.209184821902627
"1512","Pocillopora_acuta_HIv2___TS.g8582.t1b",0.826889372223375
"1513","Pocillopora_acuta_HIv2___TS.g8583.t1",0.256599625881404
"1514","Pocillopora_acuta_HIv2___RNAseq.g5471.t1",0.142870870587176
"1515","Pocillopora_acuta_HIv2___RNAseq.g5472.t1",0.821188897054842
"1516","Pocillopora_acuta_HIv2___RNAseq.g5473.t1",0.0784410063697547
"1517","Pocillopora_acuta_HIv2___TS.g8587.t1",0.112728734322209
"1518","Pocillopora_acuta_HIv2___TS.g8593.t1",0.464138587685228
"1519","Pocillopora_acuta_HIv2___RNAseq.g5482.t1",4.19152141304928e-08
"1520","Pocillopora_acuta_HIv2___TS.g8600.t1",0.155374866487981
"1521","Pocillopora_acuta_HIv2___RNAseq.g5488.t1",0.0881510651858454
"1522","Pocillopora_acuta_HIv2___RNAseq.g5489.t1",0.487232547148449
"1523","Pocillopora_acuta_HIv2___RNAseq.g5491.t1",0.029238868834658
"1524","Pocillopora_acuta_HIv2___TS.g8606.t1",0.61087577797209
"1525","Pocillopora_acuta_HIv2___RNAseq.g5494.t1",0.113612229574437
"1526","Pocillopora_acuta_HIv2___TS.g8614.t1",0.0298714846684637
"1527","Pocillopora_acuta_HIv2___RNAseq.g5503.t1",0.33598360318528
"1528","Pocillopora_acuta_HIv2___RNAseq.g5504.t1",0.0612884363482618
"1529","Pocillopora_acuta_HIv2___RNAseq.g5522.t1",0.0215819763437299
"1530","Pocillopora_acuta_HIv2___RNAseq.g5527.t1",0.962944358572897
"1531","Pocillopora_acuta_HIv2___RNAseq.g5528.t1",0.258531647546708
"1532","Pocillopora_acuta_HIv2___RNAseq.g5529.t1",0.22297738463171
"1533","Pocillopora_acuta_HIv2___RNAseq.g5538.t1",0.339629988187104
"1534","Pocillopora_acuta_HIv2___RNAseq.g5540.t1",0.48175573814944
"1535","Pocillopora_acuta_HIv2___TS.g8659.t1",0.459222016586167
"1536","Pocillopora_acuta_HIv2___RNAseq.g5542.t1",1.23426117276503e-12
"1537","Pocillopora_acuta_HIv2___RNAseq.g5543.t2",0.0978641312455261
"1538","Pocillopora_acuta_HIv2___RNAseq.g5545.t1",0.0492446919939818
"1539","Pocillopora_acuta_HIv2___RNAseq.g5546.t1",0.176762253568441
"1540","Pocillopora_acuta_HIv2___TS.g8665.t1",0.269289461080227
"1541","Pocillopora_acuta_HIv2___RNAseq.4396_t",0.0476292317843589
"1542","Pocillopora_acuta_HIv2___RNAseq.g5549.t1",0.295096741162135
"1543","Pocillopora_acuta_HIv2___RNAseq.g5550.t1",0.176089659445057
"1544","Pocillopora_acuta_HIv2___RNAseq.g5553.t1",0.00227331744495259
"1545","Pocillopora_acuta_HIv2___RNAseq.g5556.t1",0.0270138607713578
"1546","Pocillopora_acuta_HIv2___RNAseq.g5557.t3",4.5593822715748e-53
"1547","Pocillopora_acuta_HIv2___RNAseq.g5558.t1",9.09402626366464e-09
"1548","Pocillopora_acuta_HIv2___RNAseq.g5573.t1",0.153118337585054
"1549","Pocillopora_acuta_HIv2___RNAseq.g5574.t1",0.0199562822490411
"1550","Pocillopora_acuta_HIv2___RNAseq.g5575.t1",0.386852226311786
"1551","Pocillopora_acuta_HIv2___RNAseq.g5578.t1",0.029703974460781
"1552","Pocillopora_acuta_HIv2___RNAseq.g5579.t1",0.108849971943606
"1553","Pocillopora_acuta_HIv2___TS.g8704.t2",0.00013379677768787
"1554","Pocillopora_acuta_HIv2___TS.g8706.t1b",0.817118534852468
"1555","Pocillopora_acuta_HIv2___RNAseq.g5599.t1",0.10802816987706
"1556","Pocillopora_acuta_HIv2___TS.g8726.t1a",0.00111603409966609
"1557","Pocillopora_acuta_HIv2___TS.g8726.t1b",3.99301442637951e-12
"1558","Pocillopora_acuta_HIv2___RNAseq.g5604.t1",7.94271276234479e-05
"1559","Pocillopora_acuta_HIv2___TS.g8728.t1",0.000949027822778376
